Store_ID,Name,State,City,County_Name,Zip,Address,Interstate_or_Highway,Latitude,Longitude,Parking_Spaces,Diesel_Lanes,Bulk_DEF_Lanes,Unleaded,Midgrade,Premium,Diesel,Biodiesel,Bulk_Propane,CNG,EV_Level2,EV_Level3,EV_Tesla_Level2,EV_Tesla_Level3,Showers,Laundry,Overnight_Parking,Private_Showers,Tire_Care,Dog_Park,RF_Service,Restaurant,ATM,Propane_Tank_Exchange,RV_Dump,Light_Mechanical,All_Major_Credit_Cards,Apple_Pay,Samsung_Pay,Cash_Accepted,EBT_SNAP,Comdata,Fleet_One,ComCheck,Love_Express,Voyager,T-Chek,Debit,Android_Pay,My_Love_Rewards,Loves_Gift Card,NRI_ID,NRI_Value_Composite,NRI_Score_Composite,NRI_Rating_Composite,NRI_State_Percentile_Composite,Population_2020,Building_Value,Agriculture_Value,Area_sq_mi,State_FIPS_Code,County_FIPS_Code,State_County_FIPS_Code,TARGET_FID,OBJECTID,JOIN_FID,Shape_Length,Shape_Area
586,Pilot Travel Center,MS,Moss Point,Jackson,39563,6705 Hwy 63,I-10  Exit 69,30.438282,-88.529199,73,10,10,,,,,,,,,,,,7,,,,,,Yes,"Moe's Southwest Grill, Breakfast/Soup Bar",,,,,,,,,,,,,,,,,,,,C28059,123244996.1,95.991091,Relatively High,98.780488,143149,23069757778,8766459,1053.936706,28,59,28059,337,,,,
584,Flying J,OR,Aurora,Marion,97002,12334 Ehlen Road Ne,I-5  Exit 278,45.234067,-122.809398,58,9,9,,,,,,,,,,,,7,,,,,,Yes,"Subway, Cinnabon, Roadside Assistance, Pilot Truck Care Center",,,,,,,,,,,,,,,,,,,,C41047,152180342.1,96.754693,Relatively High,91.666667,344064,62809932114,804675439,1203.378171,41,47,41047,336,,,,
568,Pilot Travel Center,TX,Von Ormy,Bexar,78073,14555 Ih35 South,I-35  Exit 140,29.279543,-98.669314,64,8,8,,,,,,,,,,,,7,,,,,,Yes,"Subway, Cinnabon",,,,,,,,,,,,,,,,,,,,C48029,250804252.4,98.281896,Relatively High,96.456693,2007298,2.74659E+11,77862185,1268.75401,48,29,48029,327,,,,
513,Flying J US Dealer,NV,Primm,Clark,89019,115 West Primm Blvd.,I-15  Exit 1,35.609695,-115.391695,125,10,10,,,,,,,,,,,,<Null>,,,,,,Yes,<Null>,,,,,,,,,,,,,,,,,,,,C32003,439629071.2,99.300032,Relatively High,100,2260510,3.9536E+11,14510536,8142.300135,32,3,32003,315,,,,
493,Flying J,SC,St. George,Dorchester,29477,113 Motel Drive,I-95  Exit 77,33.193532,-80.602151,118,8,8,,,,,,,,,,,,8,,,,,,Yes,"Cinnabon, Denny's, Breakfast/Soup Bar",,,,,,,,,,,,,,,,,,,,C45035,175448827.6,97.295577,Relatively High,91.304348,161445,26710859522,45814409,576.949932,45,35,45035,302,,,,
477,Flying J,TX,Anna,Collin,75409,1700 US Hwy 75,Hwy 75  Exit 48,33.344772,-96.588958,110,8,8,,,,,,,,,,,,8,,,,,,Yes,<Null>,,,,,,,,,,,,,,,,,,,,C48085,425035543,99.268215,Relatively High,99.212598,1063649,1.83768E+11,76652824,894.81205,48,85,48085,290,,,,
472,Pilot Travel Center,TX,Beasley,Fort Bend,77417,525 1St Street Po Box 87,Highway 59,29.494616,-95.911803,56,8,7,,,,,,,,,,,,7,,,,,,Yes,Cinnabon,,,,,,,,,,,,,,,,,,,,C48157,355439502.3,99.077315,Relatively High,98.031496,822581,1.38959E+11,97539395,894.18713,48,157,48157,285,,,,
471,Pilot Travel Center,FL,Haines City,Polk,33845,35647 US Hwy 27 North,US Hwy 27 North,28.118173,-81.638422,76,7,7,,,,,,,,,,,,7,,,,,,Yes,"Breakfast/Soup Bar, Cinnabon, Denny's",,,,,,,,,,,,,,,,,,,,C12105,230155586.8,98.027362,Relatively High,80.597015,721918,1.00745E+11,341471673,2030.70802,12,105,12105,284,,,,
467,Pilot Travel Center,TX,San Antonio,Bexar,78264,4105 S. Loop 1604,I-37  Exit 125,29.220032,-98.415082,88,8,8,,,,,,,,,,,,7,,,,,,Yes,"Subway, Cinnabon",,,,,,,,,,,,,,,,,,,,C48029,250804252.4,98.281896,Relatively High,96.456693,2007298,2.74659E+11,77862185,1268.75401,48,29,48029,280,,,,
459,Pilot Travel Center,AZ,Avondale,Maricopa,85323,900 North 99Th Avenue,I-10  Exit 133,33.455494,-112.272825,170,9,9,,,,,,,,,,,,13,,,,,,Yes,"Wendy's, Subway, Roadside Assistance",,,,,,,,,,,,,,,,,,,,C04013,181115759.3,97.327394,Relatively High,100,4418836,7.61413E+11,1386839832,9319.141753,4,13,4013,276,,,,
434,Pilot Travel Center,TX,Fort Worth,Tarrant,76177,2400 Alliance Gateway Fwy.,I-35  Exit 65,32.957734,-97.306777,236,9,8,,,,,,,,,,,,12,,,,,,Yes,"Subway, McDonald's, Roadside Assistance, Pilot Truck Care Center",,,,,,,,,,,,,,,,,,,,C48439,325819213.6,98.822781,Relatively High,97.637795,2106939,3.17287E+11,33713588,912.935751,48,439,48439,255,,,,
433,Pilot Travel Center,TX,Dallas,Dallas,75241,8787 South Lancaster Road,I-20  Exit 470,32.642029,-96.780882,150,10,10,,,,,,,,,,,,11,,,,,,Yes,"Roadside Assistance, Pilot Truck Care Center",,,,,,,,,,,,,,,,,,,,C48113,378068717.6,99.140948,Relatively High,98.818898,2607218,3.88459E+11,34164344,917.708826,48,113,48113,254,,,,
431,Pilot Travel Center,TX,Orange,Orange,77630,2205 North Highway 62,I-10  Exit 873,30.112464,-93.821772,114,7,7,,,,,,,,,,,,6,,,,,,Yes,"Subway, Wendy's",,,,,,,,,,,,,,,,,,,,C48361,144023864.5,96.563793,Relatively High,94.094488,84645,14771272136,5703462,383.361226,48,361,48361,252,,,,
424,Pilot Travel Center,FL,Ocala,Marion,34482,4032 West Highway 326,I-75  Exit 358,29.26583,-82.188904,125,9,9,,,,,,,,,,,,5,,,,,,Yes,Arby's,,,,,,,,,,,,,,,,,,,,C12083,133438067.6,96.245625,Relatively High,67.164179,375566,56232557503,166815176,1679.447554,12,83,12083,247,,,,
386,Pilot Travel Center,OR,Brooks,Marion,97305,4220 Brooklake Road NE,I-5  Exit 263,45.048383,-122.975206,88,8,8,,,,,,,,,,,,7,,,,,,Yes,"Subway, Taco Bell, Cinnabon",,,,,,,,,,,,,,,,,,,,C41047,152180342.1,96.754693,Relatively High,91.666667,344064,62809932114,804675439,1203.378171,41,47,41047,220,,,,
381,Pilot Travel Center,CA,Hesperia,San Bernardino,92344,8701 Highway 395,I-15  Exit 141 & US 395,34.409148,-117.398565,217,8,8,,,,,,,,,,,,10,,,,,,Yes,"Wendy's, Cinnabon",,,,,,,,,,,,,,,,,,,,C06071,1523897374,99.90455,Very High,96.551724,2179979,3.77607E+11,428886621,20308.2954,6,71,6071,217,,,,
375,Pilot Travel Center,TX,Houston,Harris,77013,4440 North McCarty Street,I-610 & US 90E  Exit 24A,29.799918,-95.267751,113,8,8,,,,,,,,,,,,7,,,,,,Yes,"McDonald's, Pilot Truck Care Center",,,,,,,,,,,,,,,,,,,,C48201,2940135130,99.968183,Very High,100,4726200,7.47257E+11,58019785,1795.344568,48,201,48201,214,,,,
372,Pilot Travel Center,CA,Castaic,Los Angeles,91384,31642 Castaic Road,I-5  Exit 176  Lake Hughes Rd Exit,34.494509,-118.619346,54,8,8,,,,,,,,,,,,7,,,,,,Yes,Breakfast/Soup Bar,,,,,,,,,,,,,,,,,,,,C06037,5326192908,100,Very High,100,10005712,1.51772E+12,177338385,4797.38355,6,37,6037,211,,,,
352,Pilot Travel Center,FL,Fort Myers,Lee,33905,6050 Plaza Drive,I-75  Exit 139 Luckett Rd,26.655936,-81.802483,92,7,7,,,,,,,,,,,,6,,,,,,Yes,Subway,,,,,,,,,,,,,,,,,,,,C12071,494565830.2,99.490932,Relatively High,94.029851,759922,1.23308E+11,119695755,1530.120784,12,71,12071,200,,,,
343,Pilot Travel Center,CA,San Diego,San Diego,92154,1497 Piper Ranch Road,I-805  Exit 1B  CA 905,32.569229,-116.952564,124,8,8,,,,,,,,,,,,9,,,,,,Yes,"Wendy's, Cinnabon",,,,,,,,,,,,,,,,,,,,C06073,959720165.3,99.681833,Very High,89.655172,3295981,5.6908E+11,953620221,4571.49119,6,73,6073,196,,,,
341,Pilot Travel Center,NV,North Las Vegas,Clark,89031,3812 East Craig Road,I-15  Exit 48,36.241317,-115.097783,97,7,7,,,,,,,,,,,,7,,,,,,Yes,Roadside Assistance,,,,,,,,,,,,,,,,,,,,C32003,439629071.2,99.300032,Relatively High,100,2260510,3.9536E+11,14510536,8142.300135,32,3,32003,195,,,,
307,Pilot Travel Center,CA,North Palm Springs,Riverside,92262,6605 N. Indian Canyon Drive Po Box 581236,I-10 & Garnet Ave & N Indian Canyon Dr,33.903033,-116.546529,57,6,6,,,,,,,,,,,,5,,,,,,Yes,"Wendy's, Cinnabon",,,,,,,,,,,,,,,,,,,,C06065,1590497610,99.936367,Very High,98.275862,2416838,4.18736E+11,1068987536,7376.8054,6,65,6065,172,,,,
306,Pilot Travel Center,TX,San Antonio,Bexar,78219,5619 I-10 East,I-10  Exit 582 Ackerman Rd,29.439983,-98.380264,50,10,10,,,,,,,,,,,,6,,,,,,Yes,Subway,,,,,,,,,,,,,,,,,,,,C48029,250804252.4,98.281896,Relatively High,96.456693,2007298,2.74659E+11,77862185,1268.75401,48,29,48029,171,,,,
302,Pilot Travel Center,AL,Theodore,Mobile,36582,6955 Theodore Dawes Road,I-10  Exit 13,30.55941,-88.205244,72,7,7,,,,,,,,,,,,5,,,,,,Yes,Wendy's,,,,,,,,,,,,,,,,,,,,C01097,319033182.2,98.790964,Relatively High,100,414514,76023019218,103890465,1660.649372,1,97,1097,167,,,,
300,Pilot Travel Center,LA,Hammond,Tangipahoa,70403,2111 SW Railroad Avenue,I-12/55/US 51  Exit 40,30.477546,-90.455976,60,7,7,,,,,,,,,,,,5,,,,,,Yes,Arby's,,,,,,,,,,,,,,,,,,,,C22105,127528434,96.150175,Relatively High,85.9375,132858,20728581865,48617413,852.467804,22,105,22105,165,,,,
293,Pilot Travel Center,FL,Ocala,Marion,34473,2020 Sw Highway 484,I-75 & FL 484  Exit 341,29.024514,-82.159188,50,7,7,,,,,,,,,,,,4,,,,,,Yes,"Wendy's, Cinnabon",,,,,,,,,,,,,,,,,,,,C12083,133438067.6,96.245625,Relatively High,67.164179,375566,56232557503,166815176,1679.447554,12,83,12083,159,,,,
282,Pilot Travel Center,CA,Barstow,San Bernardino,92311,2591 Commerce Parkway,I-15/I-40  Exit 178 & Lenwood Road  US 58,34.854721,-117.087156,18,7,7,,,,,,,,,,,,7,,,,,,Yes,Subway,,,,,,,,,,,,,,,,,,,,C06071,1523897374,99.90455,Very High,96.551724,2179979,3.77607E+11,428886621,20308.2954,6,71,6071,152,,,,
237,Pilot Travel Center,CA,Salinas,Monterey,93901,951 Work Street,US 101  Exit 326B & S Sanborn Rd,36.665605,-121.629883,62,6,6,,,,,,,,,,,,7,,,,,,Yes,"Subway, Cinnabon",,,,,,,,,,,,,,,,,,,,C06053,263588413.8,98.377346,Relatively High,75.862069,438599,76406937519,4721131468,3809.292638,6,53,6053,122,,,,
210,Pilot Travel Center,NJ,Mahwah,Bergen,7430,230 Route 17 South,Route 17 South,41.091721,-74.155383,8,6,6,,,,,,,,,,,,<Null>,,,,,,Yes,Deli,,,,,,,,,,,,,,,,,,,,C34003,310240016.2,98.695514,Relatively High,100,955459,1.83678E+11,5908366,248.939302,34,3,34003,109,,,,
200,Pilot Travel Center,CA,Boron,San Bernardino,93516,5725 CA-58,US 395 & Hwy 58,34.991618,-117.543104,45,7,7,,,,,,,,,,,,7,,,,,,Yes,"Subway, Cinnabon",,,,,,,,,,,,,,,,,,,,C06071,1523897374,99.90455,Very High,96.551724,2179979,3.77607E+11,428886621,20308.2954,6,71,6071,105,,,,
168,Pilot Travel Center,CA,Dunnigan,Yolo,95937,30035 County Road 8,I-5  Exit 554 & Road 8,38.862003,-121.950277,143,9,9,,,,,,,,,,,,10,,,,,,Yes,"Wendy's, Breakfast/Soup Bar, Cinnabon, Pilot Truck Care Center",,,,,,,,,,,,,,,,,,,,C06113,185952052.7,97.359211,Relatively High,62.068966,216393,42474300118,655518695,1033.899013,6,113,6113,94,,,,
154,Pilot Travel Center,CA,Lost Hills,Kern,93249,14808 Warren Street,I-5  Exit 278 & SR 46,35.615131,-119.658782,60,7,7,,,,,,,,,,,,7,,,,,,Yes,"Wendy's, Cinnabon, Roadside Assistance",,,,,,,,,,,,,,,,,,,,C06029,348935217.6,99.013681,Relatively High,79.310345,908530,1.46739E+11,4676111605,8247.345138,6,29,6029,86,,,,
151,Pilot Travel Center,WA,Tumwater,Thurston,98512,2430 93Rd Avenue Sw,I-5  Exit 99 NE,46.954224,-122.935252,87,8,8,,,,,,,,,,,,7,,,,,,Yes,"Subway, Pilot Truck Care Center, Cinnabon, McDonald's, Roadside Assistance",,,,,,,,,,,,,,,,,,,,C53067,128926569.1,96.213808,Relatively High,92.307692,294398,57442987747,201964968,781.904995,53,67,53067,84,,,,
94,Pilot Travel Center,FL,Punta Gorda,Charlotte,33950,26505 Jones Loop Road,I-75  Exit 161,26.894739,-82.009275,44,8,8,,,,,,,,,,,,5,,,,,,Yes,Arby's,,,,,,,,,,,,,,,,,,,,C12015,144837302.6,96.595609,Relatively High,70.149254,186734,31462612566,50321193,956.798418,12,15,12015,65,,,,
92,Pilot Travel Center,FL,Ocala,Marion,34482,4255 Nw Highway 326,I-75  Exit 358,29.268327,-82.191583,130,10,10,,,,,,,,,,,,6,,,,,,Yes,"Wendy's, Roadside Assistance, Cinnabon",,,,,,,,,,,,,,,,,,,,C12083,133438067.6,96.245625,Relatively High,67.164179,375566,56232557503,166815176,1679.447554,12,83,12083,64,,,,
90,Pilot Travel Center,FL,Fort Pierce,St. Lucie,34945,7300 West Okeechobee Road,I-95  Exit 129,27.413892,-80.400146,100,12,12,,,,,,,,,,,,<Null>,,,,,,Yes,McDonald's,,,,,,,,,,,,,,,,,,,,C12111,251282118.8,98.313713,Relatively High,82.089552,328876,44310512534,160158188,694.785101,12,111,12111,62,,,,
89,<Null>,FL,Ellenton,Manatee,34222,1526 51St Avenue East,I-75  Exit 224,27.528434,-82.512008,<Null>,4,4,,,,,,,,,,,,2,,,,,,No,Deli,,,,,,,,,,,,,,,,,,,,C12081,269991363.9,98.44098,Relatively High,85.074627,399485,66720275922,413030818,973.763239,12,81,12081,61,,,,
88,<Null>,FL,Cocoa,Brevard,32926,4455 King Street,I-95  Exit 201,28.359603,-80.792764,8,5,5,,,,,,,,,,,,2,,,,,,No,Subway,,,,,,,,,,,,,,,,,,,,C12009,449368630.2,99.363665,Relatively High,92.537313,606067,1.05595E+11,67636257,1572.754393,12,9,12009,60,,,,
87,Pilot Travel Center,FL,Baldwin,Duval,32234,1050 US 301 South,I-10  Exit 343,30.283979,-81.984213,50,6,6,,,,,,,,,,,,5,,,,,,Yes,Subway,,,,,,,,,,,,,,,,,,,,C12031,218096248.1,97.836462,Relatively High,77.61194,994675,1.58486E+11,10351057,927.735593,12,31,12031,59,,,,
79,Pilot Travel Center,LA,Denham Springs,Livingston,70726,2601 South Range Avenue,I-12  Exit 10,30.451957,-90.957431,49,5,5,,,,,,,,,,,,3,,,,,,Yes,Subway,,,,,,,,,,,,,,,,,,,,C22063,155936529.1,96.850143,Relatively High,90.625,142163,26179530479,12118901,698.422964,22,63,22063,57,,,,
75,Pilot Travel Center,AL,Satsuma,Mobile,36572,6109 US 43 South,I-65  Exit 19,30.872861,-88.046869,77,10,10,,,,,,,,,,,,8,,,,,,Yes,"Arby's, Roadside Assistance, Pilot Truck Care Center",,,,,,,,,,,,,,,,,,,,C01097,319033182.2,98.790964,Relatively High,100,414514,76023019218,103890465,1660.649372,1,97,1097,54,,,,
72,Mr. Fuel,GA,Savannah,Chatham,31408,1504 Dean Forrest Road,I-16  Exit 160,32.072302,-81.199597,<Null>,5,5,,,,,,,,,,,,1,,,,,,Yes,Subway,,,,,,,,,,,,,,,,,,,,C13051,308433246.7,98.663697,Relatively High,100,293520,56341879834,14020809,636.33398,13,51,13051,53,,,,
71,Pilot Travel Center,GA,Port Wentworth,Chatham,31407,7001 Highway 21,I-95  Exit 109,32.188259,-81.195549,125,8,8,,,,,,,,,,,,8,,,,,,Yes,"Subway, McDonald's, Wingfoot Truck Care",,,,,,,,,,,,,,,,,,,,C13051,308433246.7,98.663697,Relatively High,100,293520,56341879834,14020809,636.33398,13,51,13051,52,,,,
64,Mr. Fuel,SC,Summerville,Berkeley,29483,1521 North Main Street,I-26  Exit 199,33.03876,-80.142235,10,5,5,,,,,,,,,,,,3,,,,,,Yes,McDonald's,,,,,,,,,,,,,,,,,,,,C45015,229874485.6,97.995546,Relatively High,93.478261,229449,36746169631,5785270,1246.337743,45,15,45015,47,,,,
,NHS,New Jersey,,Bergen,,,,40.822703,-74.029722,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C34003,310240016.2,98.695514,Relatively High,100,955459,1.83678E+11,5908366,248.939302,,3,34003,1025,,1777,179778.7194,1088676580
,NHS,Alabama,,Mobile,,,,30.477238,-88.393032,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C01097,319033182.2,98.790964,Relatively High,100,414514,76023019218,103890465,1660.649372,,97,1097,0,,49,667076.1319,4417924852
,NHS,Florida,,Martin,,,,27.1264,-80.341,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C12085,143741856.4,96.531976,Relatively High,68.656716,158246,29323001287,129094252,760.727311,,85,12085,215,,363,394980.9644,1852392634
,NHS,New Jersey,,Middlesex,,,,40.32106,-74.488199,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C34023,121202492.1,95.863824,Relatively High,80.952381,862614,1.75361E+11,43995211,326.132836,,23,34023,1017,,1787,252596.1201,1405170180
,NHS,Florida,,Lee,,,,26.5497,-81.7922,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C12071,494565830.2,99.490932,Relatively High,94.029851,759922,1.23308E+11,119695755,1530.120784,,71,12071,209,,356,1704068.466,2649882616
,NHS,Florida,,Santa Rosa,,,,30.610223,-86.977888,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C12113,108946500.7,95.51384,Relatively High,59.701493,187714,25410059938,44196059,1234.506521,,113,12113,275,,378,644684.5035,3595667079
,NHS,Connecticut,,Fairfield,,,,41.068057,-73.504342,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C09001,108472972.1,95.450207,Relatively High,100,957322,2.02346E+11,48252692,845.498527,,1,9001,181,,310,650505.8115,2958707100
,NHS,Florida,,Santa Rosa,,,,30.612393,-86.978384,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C12113,108946500.7,95.51384,Relatively High,59.701493,187714,25410059938,44196059,1234.506521,,113,12113,276,,378,644684.5035,3595667079
,NHS,Florida,,Brevard,,,,27.9481,-80.6089,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C12009,449368630.2,99.363665,Relatively High,92.537313,606067,1.05595E+11,67636257,1572.754393,,9,12009,227,,326,1417896.848,3507633391
,NHS,Florida,,Broward,,,,26.1469,-80.6304,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C12011,1193033660,99.745466,Very High,98.507463,1940829,2.68173E+11,28541787,1321.637147,,11,12011,205,,327,282250.5667,3951944733
,NHS,Florida,,Martin,,,,27.1274,-80.333,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C12085,143741856.4,96.531976,Relatively High,68.656716,158246,29323001287,129094252,760.727311,,85,12085,216,,363,394980.9644,1852392634
,NHS,Florida,,Brevard,,,,27.9339,-80.6037,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C12009,449368630.2,99.363665,Relatively High,92.537313,606067,1.05595E+11,67636257,1572.754393,,9,12009,226,,326,1417896.848,3507633391
,NHS,Oregon,,Clackamas,,,,45.273677,-122.775045,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C41005,138152572.7,96.341075,Relatively High,88.888889,421252,92314250843,431643559,1901.992267,,5,41005,1276,,2212,518972.1747,9818089152
,NHS,Oregon,,Clackamas,,,,45.270974,-122.775635,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C41005,138152572.7,96.341075,Relatively High,88.888889,421252,92314250843,431643559,1901.992267,,5,41005,1275,,2212,518972.1747,9818089152
,NHS,Utah,,Washington,,,,37.012086,-113.613588,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C49053,113799446.8,95.704741,Relatively High,93.103448,180117,30275265959,18878514,2454.979298,,53,49053,1541,,2805,436659.306,9960771344
,NHS,Utah,,Washington,,,,37.013297,-113.616001,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C49053,113799446.8,95.704741,Relatively High,93.103448,180117,30275265959,18878514,2454.979298,,53,49053,1542,,2805,436659.306,9960771344
,NHS,Florida,,Okaloosa,,,,30.726386,-86.506766,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C12091,186294068.4,97.422844,Relatively High,73.134328,211293,35973926628,9553076,1259.274854,,91,12091,285,,367,483615.017,3295658391
,NHS,Florida,,Okaloosa,,,,30.727028,-86.507996,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C12091,186294068.4,97.422844,Relatively High,73.134328,211293,35973926628,9553076,1259.274854,,91,12091,286,,367,483615.017,3295658391
,NHS,New Jersey,,Middlesex,,,,40.416714,-74.443831,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C34023,121202492.1,95.863824,Relatively High,80.952381,862614,1.75361E+11,43995211,326.132836,,23,34023,1018,,1787,252596.1201,1405170180
,NHS,Florida,,Pasco,,,,28.2137,-82.3736,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C12101,354534129,99.045498,Relatively High,89.552239,561566,89801808621,74531863,1025.002203,,101,12101,233,,372,369836.5002,2563343680
,NHS,Florida,,Pasco,,,,28.2164,-82.3685,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C12101,354534129,99.045498,Relatively High,89.552239,561566,89801808621,74531863,1025.002203,,101,12101,234,,372,369836.5002,2563343680
,NHS,Florida,,St. Lucie,,,,27.302214,-80.372992,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C12111,251282118.8,98.313713,Relatively High,82.089552,328876,44310512534,160158188,694.785101,,111,12111,218,,377,340345.194,1902526032
,NHS,California,,Kern,,,,34.825711,-118.870536,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C06029,348935217.6,99.013681,Relatively High,79.310345,908530,1.46739E+11,4676111605,8247.345138,,29,6029,94,,202,861842.4353,31854116825
,NHS,New Jersey,,Middlesex,,,,40.556981,-74.263189,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C34023,121202492.1,95.863824,Relatively High,80.952381,862614,1.75361E+11,43995211,326.132836,,23,34023,1019,,1787,252596.1201,1405170180
,NHS,Florida,,St. Lucie,,,,27.4663,-80.4176,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C12111,251282118.8,98.313713,Relatively High,82.089552,328876,44310512534,160158188,694.785101,,111,12111,220,,377,340345.194,1902526032
,NHS,Florida,,St. Lucie,,,,27.4647,-80.4215,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C12111,251282118.8,98.313713,Relatively High,82.089552,328876,44310512534,160158188,694.785101,,111,12111,219,,377,340345.194,1902526032
,NHS,Florida,,Hillsborough,,,,27.6926,-82.4206,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C12057,656902724.1,99.554566,Very High,95.522388,1458282,2.03813E+11,513396369,1345.386221,,57,12057,225,,349,819573.1496,3560026505
,NHS,Florida,,Marion,,,,29.0931,-82.1835,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C12083,133438067.6,96.245625,Relatively High,67.164179,375566,56232557503,166815176,1679.447554,,83,12083,245,,362,406979.7732,5672476110
,NHS,Florida,,Marion,,,,29.096,-82.1851,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C12083,133438067.6,96.245625,Relatively High,67.164179,375566,56232557503,166815176,1679.447554,,83,12083,246,,362,406979.7732,5672476110
,NHS,California,,Kern,,,,34.829239,-118.872832,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C06029,348935217.6,99.013681,Relatively High,79.310345,908530,1.46739E+11,4676111605,8247.345138,,29,6029,95,,202,861842.4353,31854116825
,NHS,Connecticut,,Fairfield,,,,41.39021,-73.519772,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C09001,108472972.1,95.450207,Relatively High,100,957322,2.02346E+11,48252692,845.498527,,1,9001,191,,310,650505.8115,2958707100
,NHS,Florida,,Broward,,,,26.226162,-80.18326,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C12011,1193033660,99.745466,Very High,98.507463,1940829,2.68173E+11,28541787,1321.637147,,11,12011,208,,327,282250.5667,3951944733
,NHS,New Jersey,,Middlesex,,,,40.560003,-74.264556,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C34023,121202492.1,95.863824,Relatively High,80.952381,862614,1.75361E+11,43995211,326.132836,,23,34023,1020,,1787,252596.1201,1405170180
,NHS,Florida,,Escambia,,,,30.5531,-87.3627,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C12033,218729166.6,97.868279,Relatively High,79.104478,321367,51114371848,30902401,1137.07484,,33,12033,273,,337,646831.9671,2336872081
,NHS,Florida,,Escambia,,,,30.5539,-87.362,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C12033,218729166.6,97.868279,Relatively High,79.104478,321367,51114371848,30902401,1137.07484,,33,12033,274,,337,646831.9671,2336872081
,NHS,California,,Tulare,,,,36.10621,-119.32326,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C06107,117045494.3,95.768374,Relatively High,51.724138,472585,74473680893,5132532815,4887.12967,,107,6107,109,,241,645719.8875,19293351256
,NHS,California,,Tulare,,,,36.108686,-119.324424,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C06107,117045494.3,95.768374,Relatively High,51.724138,472585,74473680893,5132532815,4887.12967,,107,6107,110,,241,645719.8875,19293351256
,NHS,Massachusetts,,Middlesex,,,,42.246187,-71.590739,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C25017,126426889.7,96.118358,Relatively High,100,1629857,3.05517E+11,72660115,855.491961,,17,25017,602,,1227,478214.0577,4033661045
,NHS,Florida,,Collier,,,,26.169552,-81.077039,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C12021,332563613.1,98.854598,Relatively High,88.059701,375443,82542404972,217526620,2631.338568,,21,12021,207,,332,1730625.247,6553365975
